load_id,distance,posted_rate,rate_per_mile,posted_rate_iqr_flag,rate_per_mile_iqr_flag
TR-046418,753.6,1742.78,2.3126061571125263,False,False
TR-046419,2299.5,4480.53,1.948480104370515,False,False
TR-046420,2436.8,4119.27,1.69044238345371,False,False
TR-046421,710.3,1618.05,2.2779811347318035,False,False
TR-046422,2346.2,4173.85,1.7789830363992842,False,False
TR-046423,791.7,1981.96,2.5034230137678413,False,False
TR-046424,2489.1,4446.89,1.7865453376722513,False,False
TR-046425,475.9,1085.97,2.2819289766757724,False,False
TR-046426,417.8,2970.76,7.110483484921015,False,True
TR-046427,406.8,900.96,2.214749262536873,False,False
TR-046428,325.4,886.73,2.725046097111248,False,False
TR-046429,1933.4,3790.58,1.9605772214751214,False,False
TR-046430,634.8,1548.2,2.43887838689351,False,False
TR-046431,1059.5,2085.41,1.9682963662104764,False,False
TR-046432,758.4,1793.53,2.3648866033755276,False,False
TR-046433,604.0,1428.25,2.3646523178807946,False,False
TR-046434,1057.1,2269.47,2.146882981742503,False,False
TR-046435,2130.0,3921.97,1.841300469483568,False,False
TR-046436,200.0,521.48,2.6074,False,False
TR-046437,397.6,1046.26,2.6314386317907443,False,False
TR-046438,658.2,1497.97,2.27585840170161,False,False
TR-046439,440.6,971.46,2.2048570131638674,False,False
TR-046440,2041.5,3965.03,1.9422140582904728,False,False
TR-046441,689.7,1476.03,2.140104393214441,False,False
TR-046442,1548.0,3213.37,2.0758204134366927,False,False
TR-046443,872.9,1882.4,2.1564898613816017,False,False
TR-046444,996.8,2276.2,2.283507223113965,False,False
TR-046445,1555.5,3191.38,2.0516747026679525,False,False
TR-046446,1194.8,2435.41,2.0383411449614997,False,False
TR-046447,503.2,1046.13,2.078954689984102,False,False
TR-046448,1021.4,2198.38,2.1523203446250245,False,False
TR-046449,2874.3,5545.41,1.9293080054274083,False,False
TR-046450,2135.1,4186.26,1.9606856821694536,False,False
TR-046451,419.3,978.93,2.334676842356308,False,False
TR-046452,282.5,693.04,2.4532389380530972,False,False
TR-046453,536.3,1110.26,2.070221890732799,False,False
TR-046454,2380.3,4600.85,1.9328866109313951,False,False
TR-046455,1663.3,3850.44,2.314940179161907,False,False
TR-046456,1704.3,3724.61,2.1854192337029867,False,False
TR-046457,997.5,1986.47,1.9914486215538847,False,False
TR-046458,999.4,2088.18,2.0894336601961174,False,False
TR-046459,814.0,1708.45,2.0988329238329237,False,False
TR-046460,218.0,530.1,2.4316513761467893,False,False
TR-046461,3096.8,5947.51,1.9205340997158356,False,False
TR-046462,1622.3,3570.86,2.201109535844172,False,False
TR-046463,568.6,1307.4,2.29933169187478,False,False
TR-046464,991.0,1953.16,1.9708980827447025,False,False
TR-046465,745.2,1663.21,2.2318974771873323,False,False
TR-046466,2864.2,5004.7,1.7473290971300888,False,False
TR-046467,1700.2,3356.83,1.9743736031055168,False,False
TR-046468,833.1,1721.07,2.065862441483615,False,False
TR-046469,458.5,1102.33,2.4042093784078515,False,False
TR-046470,1301.6,3000.82,2.305485556238476,False,False
TR-046471,1553.8,3408.71,2.1937894194877074,False,False
TR-046472,102.4,301.74,2.9466796875,False,True
TR-046473,1491.3,3371.82,2.2609937638302156,False,False
TR-046474,91.6,258.37,2.820633187772926,False,False
TR-046475,525.8,1236.06,2.3508178014454164,False,False
TR-046476,2228.1,4921.06,2.2086351600017955,False,False
TR-046477,2314.9,4096.07,1.7694371247138103,False,False
TR-046478,3049.9,6303.7,2.066854650972163,False,False
TR-046479,859.1,1930.36,2.246956116866488,False,False
TR-046480,2018.7,3892.0,1.9279734482587803,False,False
TR-046481,296.2,712.44,2.4052667116812967,False,False
TR-046482,2139.9,4318.34,2.0180101873919343,False,False
TR-046483,1046.6,2411.85,2.304462067647621,False,False
TR-046484,838.8,1988.26,2.3703624225083453,False,False
TR-046485,1257.8,2760.03,2.1943313722372397,False,False
TR-046486,1187.3,2644.84,2.2276088604396533,False,False
TR-046487,418.4,1058.45,2.5297562141491396,False,False
TR-046488,1985.8,3678.77,1.8525380199415853,False,False
TR-046489,2105.9,3868.49,1.8369770644380072,False,False
TR-046490,532.0,1309.84,2.462105263157895,False,False
TR-046491,330.2,775.99,2.350060569351908,False,False
TR-046492,912.5,2155.11,2.3617643835616438,False,False
TR-046493,1025.6,2146.27,2.0926969578783154,False,False
TR-046494,1661.1,3629.61,2.1850641141412317,False,False
TR-046495,756.3,1742.47,2.30394023535634,False,False
TR-046496,2161.3,4523.99,2.0931800305371766,False,False
TR-046497,2051.7,4220.16,2.056908904810645,False,False
TR-046498,231.1,664.29,2.874469926438771,False,False
TR-046499,507.2,1347.83,2.6573935331230283,False,False
TR-046500,2958.2,5551.03,1.876489081198026,False,False
TR-046501,811.1,1691.2,2.0850696584884725,False,False
TR-046502,504.1,1144.41,2.270204324538782,False,False
TR-046503,132.8,407.52,3.0686746987951805,False,True
TR-046504,696.5,1455.6,2.089877961234745,False,False
TR-046505,1015.6,2043.47,2.012081528160693,False,False
TR-046506,2460.4,4995.47,2.0303487237847504,False,False
TR-046507,446.5,1049.62,2.3507726763717804,False,False
TR-046508,1136.5,2624.53,2.309309282886054,False,False
TR-046509,987.9,2138.6,2.1647940074906367,False,False
TR-046510,983.1,2022.03,2.0567897467195606,False,False
TR-046511,305.9,780.71,2.5521739130434784,False,False
TR-046512,601.4,1385.85,2.3043731293648153,False,False
TR-046513,412.3,1025.05,2.486175115207373,False,False
TR-046514,2444.4,4544.18,1.8590165275732287,False,False
TR-046515,1471.7,2853.82,1.9391316164979275,False,False
TR-046516,1325.5,2863.43,2.1602640513013958,False,False
TR-046517,1684.3,14784.38,8.77775930653684,True,True
TR-046518,451.0,1045.82,2.318891352549889,False,False
TR-046519,3059.5,6452.47,2.1089949338127147,True,False
TR-046520,755.0,1636.03,2.166927152317881,False,False
TR-046521,1105.1,2357.26,2.13307392996109,False,False
TR-046522,582.4,1354.85,2.3263221153846154,False,False
TR-046523,908.1,2044.87,2.2518114745072126,False,False
TR-046524,695.0,1441.9,2.074676258992806,False,False
TR-046525,2324.6,4770.79,2.0523057730362213,False,False
TR-046526,512.2,1328.25,2.5932253026161654,False,False
TR-046527,1826.3,3980.59,2.17959261895636,False,False
TR-046528,391.8,871.19,2.2235579377233283,False,False
TR-046529,2219.9,4028.2,1.8145862426235415,False,False
TR-046530,1016.8,2551.19,2.5090381589299766,False,False
TR-046531,1211.0,2642.91,2.1824194880264245,False,False
TR-046532,1018.1,2143.64,2.1055299086533736,False,False
TR-046533,1694.9,3494.61,2.0618384565461088,False,False
TR-046534,192.8,542.56,2.814107883817427,False,False
TR-046535,1110.1,2533.72,2.282425006756148,False,False
TR-046536,2873.2,5232.81,1.82124808575804,False,False
TR-046537,505.4,1309.66,2.591333597150772,False,False
TR-046538,2417.8,5006.3,2.070601373149144,False,False
TR-046539,826.8,1748.43,2.1146952104499275,False,False
TR-046540,793.2,1983.25,2.500315179021684,False,False
TR-046541,2772.4,5723.31,2.0643882556629634,False,False
TR-046542,727.5,1560.71,2.1453058419243987,False,False
TR-046543,1146.0,2335.15,2.037652705061082,False,False
TR-046544,463.9,1011.88,2.1812459581806425,False,False
TR-046545,537.7,1238.84,2.3039613167193598,False,False
TR-046546,2402.2,4584.52,1.9084672383648327,False,False
TR-046547,1435.8,2942.45,2.0493453127176484,False,False
TR-046548,772.9,1604.29,2.0756760253590376,False,False
TR-046549,1990.6,3721.16,1.8693660202953883,False,False
TR-046550,500.0,1185.29,2.37058,False,False
TR-046551,778.3,1726.53,2.218334832326866,False,False
TR-046552,1161.5,2301.62,1.9815927679724494,False,False
TR-046553,706.0,1660.06,2.351359773371105,False,False
TR-046554,522.9,1141.94,2.183859246509849,False,False
TR-046555,487.9,1060.19,2.172965771674524,False,False
TR-046556,2037.3,3839.75,1.8847248809699113,False,False
TR-046557,663.7,1530.79,2.306448696700316,False,False
TR-046558,1745.0,3652.95,2.0933810888252147,False,False
TR-046559,1343.3,2699.39,2.009521328072657,False,False
TR-046560,1376.3,3332.52,2.4213616217394462,False,False
TR-046561,326.9,780.38,2.3872132150504743,False,False
TR-046562,1705.9,3557.23,2.0852511870566857,False,False
TR-046563,2833.0,5851.62,2.065520649488175,False,False
TR-046564,274.0,651.91,2.379233576642336,False,False
TR-046565,1124.0,2381.33,2.118620996441281,False,False
TR-046566,1355.9,3104.16,2.289372372593849,False,False
TR-046567,1266.8,2614.42,2.063798547521314,False,False
TR-046568,593.1,1229.26,2.072601584892935,False,False
TR-046569,475.0,1144.34,2.409136842105263,False,False
TR-046570,603.1,1590.58,2.637340407892555,False,False
TR-046571,2204.7,4717.8,2.13988297727582,False,False
TR-046572,2934.5,6053.36,2.062825012779008,False,False
TR-046573,656.3,1631.66,2.4861496266951093,False,False
TR-046574,1363.5,2989.44,2.1924752475247526,False,False
TR-046575,948.6,1851.21,1.9515180265654648,False,False
TR-046576,2451.3,5316.93,2.1690245991922654,False,False
TR-046577,2646.8,4696.47,1.7743954964485416,False,False
TR-046578,2232.0,4048.34,1.8137724014336918,False,False
TR-046579,352.3,807.53,2.292165767811524,False,False
TR-046580,759.3,1628.52,2.1447649150533388,False,False
TR-046581,1868.2,3859.48,2.065881597259394,False,False
TR-046582,1505.8,2912.89,1.934446805684686,False,False
TR-046583,645.1,4892.72,7.58443652146954,False,True
TR-046584,2250.8,4314.84,1.9170250577572419,False,False
TR-046585,582.0,1322.8,2.272852233676976,False,False
TR-046586,184.5,612.12,3.3177235772357725,False,True
TR-046587,2019.5,3585.07,1.775226541223075,False,False
TR-046588,956.4,1959.85,2.0491948975324132,False,False
TR-046589,902.8,2105.22,2.331878599911387,False,False
TR-046590,277.2,726.82,2.6220057720057723,False,False
TR-046591,470.7,1132.13,2.4052050138092205,False,False
TR-046592,1216.6,2583.27,2.123351964491205,False,False
TR-046593,349.7,873.47,2.4977695167286247,False,False
TR-046594,131.1,394.73,3.0109077040427157,False,True
TR-046595,581.4,1211.67,2.08405572755418,False,False
TR-046596,596.7,1225.8,2.0542986425339365,False,False
TR-046597,692.2,1670.77,2.4137099104305113,False,False
TR-046598,684.5,1376.74,2.0113075237399562,False,False
TR-046599,180.6,513.66,2.844186046511628,False,False
TR-046600,626.1,1525.01,2.435729116754512,False,False
TR-046601,1015.4,2052.74,2.0216072483750245,False,False
TR-046602,794.5,1720.26,2.1652108244178727,False,False
TR-046603,1154.7,2343.8,2.029791287780376,False,False
TR-046604,795.8,1926.44,2.420758984669515,False,False
TR-046605,956.6,2037.74,2.130190257160778,False,False
TR-046606,1556.2,2916.59,1.8741742706592983,False,False
TR-046607,820.1,2022.85,2.466589440312157,False,False
TR-046608,2797.6,5664.3,2.0246997426365456,False,False
TR-046609,789.1,1881.48,2.384336585984032,False,False
TR-046610,543.5,1164.69,2.1429438822447104,False,False
TR-046611,290.9,804.22,2.7645926435201105,False,False
TR-046612,825.9,1942.88,2.352439762683134,False,False
TR-046613,176.7,474.38,2.6846632710809284,False,False
TR-046614,1038.6,7151.41,6.885624879645677,True,True
TR-046615,2824.2,5187.81,1.8369131081368177,False,False
TR-046616,531.6,1237.21,2.3273325808878855,False,False
TR-046617,2116.9,4052.55,1.9143795172185742,False,False
TR-046618,917.0,1794.23,1.956630316248637,False,False
TR-046619,2310.1,4903.84,2.1227825635253885,False,False
TR-046620,1149.9,2588.61,2.2511609705191753,False,False
TR-046621,409.6,1006.81,2.4580322265624996,False,False
TR-046622,908.9,2132.94,2.3467268126306524,False,False
TR-046623,1130.0,2449.96,2.1681061946902656,False,False
TR-046624,689.6,1644.47,2.3846722737819026,False,False
TR-046625,2299.0,4481.13,1.9491648542844715,False,False
TR-046626,1991.7,4032.37,2.0245870362002307,False,False
TR-046627,2139.9,4170.26,1.9488106920884154,False,False
TR-046628,467.8,1009.38,2.1577169730654124,False,False
TR-046629,2256.4,4048.53,1.7942430420138273,False,False
TR-046630,843.5,1971.47,2.3372495554238295,False,False
TR-046631,396.1,1011.13,2.552713961120929,False,False
TR-046632,909.9,2157.52,2.371161666117156,False,False
TR-046633,1845.8,3353.42,1.816784050276303,False,False
TR-046634,1000.9,2241.31,2.239294634828654,False,False
TR-046635,835.2,1890.04,2.262978927203065,False,False
TR-046636,428.9,1191.43,2.777873630216834,False,False
TR-046637,150.9,380.11,2.5189529489728297,False,False
TR-046638,465.4,1158.68,2.4896433175762787,False,False
TR-046639,897.3,1884.25,2.0999108436420375,False,False
TR-046640,1006.0,2046.68,2.034473161033797,False,False
TR-046641,2637.6,5011.38,1.899977252047316,False,False
TR-046642,2343.7,5139.92,2.1930793190254727,False,False
TR-046643,523.3,1342.34,2.5651442767055226,False,False
TR-046644,2416.0,5367.21,2.2215273178807946,False,False
TR-046645,2474.7,4407.32,1.7809512264112821,False,False
TR-046646,398.6,910.72,2.284796788760662,False,False
TR-046647,748.4,1780.1,2.3785408872260825,False,False
TR-046648,381.7,1003.47,2.6289494367304167,False,False
TR-046649,847.2,1667.28,1.9679886685552406,False,False
TR-046650,498.1,1159.83,2.328508331660309,False,False
TR-046651,2517.9,4641.2,1.843282100162834,False,False
TR-046652,994.2,2204.92,2.2177831422249046,False,False
TR-046653,529.6,1142.58,2.1574395770392747,False,False
TR-046654,1550.1,3071.49,1.9814786142829495,False,False
TR-046655,134.5,363.25,2.700743494423792,False,False
TR-046656,485.6,1041.25,2.144254530477759,False,False
TR-046657,70.0,206.33,2.947571428571429,False,True
TR-046658,713.8,1676.94,2.349313533202578,False,False
TR-046659,813.3,1745.14,2.1457518750768476,False,False
TR-046660,415.3,859.39,2.0693233806886586,False,False
TR-046661,864.1,2021.14,2.3390116884619836,False,False
TR-046662,638.0,1470.99,2.305626959247649,False,False
TR-046663,484.5,1089.06,2.2478018575851393,False,False
TR-046664,1285.7,2824.36,2.196748852765031,False,False
TR-046665,499.8,1336.62,2.6743097238895555,False,False
TR-046666,1202.1,2595.2,2.1588886115963732,False,False
TR-046667,1735.6,3908.33,2.25186102788661,False,False
TR-046668,1643.6,9305.14,5.6614383061572155,True,True
TR-046669,1109.2,2133.09,1.9230887125856473,False,False
TR-046670,913.5,2152.1,2.3558839627805144,False,False
TR-046671,2021.2,849.97,0.4205274094597269,False,True
TR-046672,1292.7,2949.86,2.281937031020345,False,False
TR-046673,366.6,969.41,2.6443262411347517,False,False
TR-046674,100.5,321.41,3.1981094527363187,False,True
TR-046675,2161.9,4139.61,1.9148017947176093,False,False
TR-046676,1591.9,3197.79,2.008788240467366,False,False
TR-046677,745.4,1596.29,2.141521330829085,False,False
TR-046678,958.0,2167.17,2.2621816283924843,False,False
TR-046679,560.2,1306.45,2.332113530881828,False,False
TR-046680,506.5,1080.08,2.13243830207305,False,False
TR-046681,755.3,1786.5,2.365285317092546,False,False
TR-046682,1999.9,4514.59,2.2574078703935196,False,False
TR-046683,833.7,1693.15,2.030886409979609,False,False
TR-046684,588.2,1431.47,2.433645018701122,False,False
TR-046685,688.7,1443.55,2.0960505299840277,False,False
TR-046686,197.2,546.54,2.771501014198783,False,False
TR-046687,580.2,1462.18,2.5201309893140293,False,False
TR-046688,633.4,1377.08,2.1741079886327754,False,False
TR-046689,2732.4,5099.7,1.866381203337725,False,False
TR-046690,2513.6,4880.25,1.9415380330999363,False,False
TR-046691,1480.5,3442.11,2.3249645390070923,False,False
TR-046692,1664.5,3305.45,1.9858516070892158,False,False
TR-046693,1148.2,2266.92,1.9743250304824944,False,False
TR-046694,1184.5,2714.72,2.2918699873364288,False,False
TR-046695,532.0,1242.06,2.334699248120301,False,False
TR-046696,837.5,1845.46,2.203534328358209,False,False
TR-046697,1092.5,2500.44,2.288732265446224,False,False
TR-046698,160.0,413.84,2.5865,False,False
TR-046699,665.5,1587.93,2.386070623591285,False,False
TR-046700,491.9,1253.74,2.5487700752185405,False,False
TR-046701,1629.8,3568.3,2.1894097435268134,False,False
TR-046702,1508.0,3088.52,2.0480901856763927,False,False
TR-046703,517.2,1125.09,2.1753480278422272,False,False
TR-046704,887.0,2035.6,2.294926719278467,False,False
TR-046705,542.3,1169.61,2.1567582518900976,False,False
TR-046706,2027.0,3717.95,1.8342131228416378,False,False
TR-046707,2004.4,3829.0,1.9102973458391537,False,False
TR-046708,451.2,1075.14,2.3828457446808513,False,False
TR-046709,2120.3,4018.27,1.8951421968589348,False,False
TR-046710,622.1,1428.98,2.2970262015753096,False,False
TR-046711,2168.0,4100.18,1.8912269372693729,False,False
TR-046712,1209.1,2780.68,2.2997932346373338,False,False
TR-046713,677.2,1518.72,2.24264619019492,False,False
TR-046714,948.2,2200.86,2.321092596498629,False,False
TR-046715,1038.4,2308.44,2.2230739599383664,False,False
TR-046716,410.9,1109.65,2.7005354100754446,False,False
TR-046717,2845.4,5354.03,1.8816440570745763,False,False
TR-046718,439.1,972.57,2.2149168754270097,False,False
TR-046719,277.5,722.84,2.604828828828829,False,False
TR-046720,616.7,572.98,0.9291065347819036,False,True
TR-046721,348.2,921.11,2.6453475014359564,False,False
TR-046722,2100.1,4135.5,1.969191943240798,False,False
TR-046723,2980.2,5618.27,1.8851989799342328,False,False
TR-046724,230.8,612.01,2.651689774696707,False,False
TR-046725,599.8,1371.1,2.28592864288096,False,False
TR-046726,509.1,1230.04,2.4161068552347276,False,False
TR-046727,661.5,1563.23,2.3631594860166287,False,False
TR-046728,2436.5,4268.73,1.751992612353786,False,False
TR-046729,955.2,2114.63,2.213808626465662,False,False
TR-046730,447.5,990.67,2.2137877094972067,False,False
TR-046731,479.3,4635.85,9.672126017108283,False,True
TR-046732,1190.0,2393.29,2.011168067226891,False,False
TR-046733,2310.6,4605.7,1.9932917856833723,False,False
TR-046734,2415.1,4970.7,2.058175644900832,False,False
TR-046735,586.3,1245.2,2.1238273921200754,False,False
TR-046736,2367.8,4815.53,2.033757074077202,False,False
TR-046737,790.3,1624.97,2.0561432367455397,False,False
TR-046738,2799.4,5035.02,1.7986068443237837,False,False
TR-046739,940.3,1853.8,1.9714984579389556,False,False
TR-046740,2003.5,3895.0,1.9440978287996007,False,False
TR-046741,2451.1,5150.17,2.101166823059035,False,False
