load_id,pickup,delivery,distance,equipment,weight,date,market_index,quote_signal,posted_rate,rate_per_mile
TR-029056,El Paso,Indianapolis,1450.0,Dry Van,16574.0,2025-07-02,1.31334,2.16603,667.86,0.46059310344827586
TR-015749,Lexington,Phoenix,2205.5,Dry Van,39482.0,2025-04-09,1.22605,2.25464,1006.74,0.4564679211063251
TR-030321,El Paso,Dayton,1691.6,Dry Van,23483.0,2025-07-10,1.36662,2.21696,768.57,0.4543449988176875
TR-047539,St. Louis,New York,1041.1,Dry Van,20785.0,2025-10-29,1.07407,2.24529,472.91,0.4542407069445779
TR-018893,Charleston,Shreveport,836.3,Flatbed,28123.0,2025-04-29,1.28482,1.80256,379.59,0.4538921439674758
TR-011237,Columbia,Lexington,228.3,Dry Van,22221.0,2025-03-13,1.18576,2.4867,103.15,0.4518177836180464
TR-033257,Albuquerque,Bakersfield,524.7,Dry Van,36817.0,2025-07-29,1.01948,1.84798,237.05,0.45178197064989517
TR-044671,Tampa,Baton Rouge,444.7,Dry Van,22553.0,2025-10-10,0.99589,1.83416,200.31,0.45043849786372836
TR-023776,Kansas City,Reno,1678.0,Dry Van,28419.0,2025-05-30,1.385,2.19945,751.94,0.4481168057210966
TR-046400,Indianapolis,Madison,276.6,Dry Van,37250.0,2025-10-21,0.96998,1.69163,123.32,0.44584237165582064
TR-021924,Corpus Christi,Syracuse,1694.9,Dry Van,18200.0,2025-05-19,1.22762,2.19836,753.25,0.4444214997934981
TR-018955,Cincinnati,St. Louis,228.7,Dry Van,25262.0,2025-04-29,1.25876,1.70432,101.63,0.4443812855268911
TR-010600,Greensboro,Charleston,284.9,Dry Van,28139.0,2025-03-09,0.9585,2.28552,126.54,0.4441558441558442
TR-019008,Lubbock,Los Angeles,1219.3,Reefer,23183.0,2025-04-30,1.38056,1.81617,539.3,0.4423029607151644
TR-033061,Greensboro,Grand Rapids,640.5,Flatbed,33094.0,2025-07-27,0.9499,1.88583,282.54,0.4411241217798595
TR-031019,Lexington,Bakersfield,2107.3,Dry Van,26004.0,2025-07-14,1.17679,2.30247,926.82,0.43981397997437477
TR-003171,Providence,Memphis,1316.8,Dry Van,41734.0,2025-01-20,0.87632,1.91182,579.12,0.4397934386391252
TR-038243,Columbia,Cincinnati,330.1,Dry Van,15481.0,2025-08-30,0.92358,2.12584,144.92,0.43901847924871246
TR-029239,Little Rock,Richmond,1034.4,Dry Van,25384.0,2025-07-03,1.36985,2.03309,452.41,0.4373646558391338
TR-042033,Kansas City,Baton Rouge,737.8,Reefer,15474.0,2025-09-23,0.86526,2.35965,322.34,0.43689346706424503
TR-045060,Raleigh,Columbia,420.9,Reefer,29726.0,2025-10-13,0.83227,1.72737,183.77,0.4366120218579235
TR-019063,Indianapolis,Philadelphia,1020.2,Dry Van,21179.0,2025-04-30,1.35767,2.22424,444.74,0.43593413056263475
TR-027685,Greensboro,Baton Rouge,787.7,Dry Van,26190.0,2025-06-23,1.21148,2.18397,341.54,0.4335914688333122
TR-011598,Shreveport,Philadelphia,1367.4,Dry Van,27624.0,2025-03-15,1.05589,1.92453,592.81,0.43353078835746667
TR-034515,Oklahoma City,Montgomery,896.7,Dry Van,23446.0,2025-08-05,1.00182,1.96339,387.41,0.4320397011263522
TR-047504,Bakersfield,Montgomery,2063.5,Reefer,18258.0,2025-10-29,1.00768,2.06983,880.04,0.4264792827719893
TR-046260,Hartford,Savannah,829.2,Dry Van,32086.0,2025-10-20,0.84655,2.06317,352.82,0.4254944524843222
TR-046671,Grand Rapids,Tucson,2021.2,Dry Van,38462.0,2025-10-23,0.99657,2.22763,849.97,0.4205274094597269
TR-010863,Toledo,Albuquerque,1642.3,Reefer,26505.0,2025-03-10,0.98754,1.97065,690.15,0.42023381842537905
TR-009716,Grand Rapids,Columbia,737.1,Dry Van,27572.0,2025-03-03,0.97203,1.95862,308.14,0.41804368471035136
TR-027841,Baton Rouge,Phoenix,1688.9,Dry Van,20304.0,2025-06-24,1.26086,1.93421,704.57,0.4171768606785482
TR-028775,St. Louis,Corpus Christi,897.7,Dry Van,36360.0,2025-06-30,1.19417,2.27388,372.08,0.41448145260109165
TR-041368,Houston,Fort Wayne,1044.3,Dry Van,28465.0,2025-09-19,0.94855,2.0227,432.04,0.41371253471224745
TR-019803,Chattanooga,Fort Wayne,512.4,Dry Van,29395.0,2025-05-05,1.16754,1.91173,211.1,0.41198282591725216
TR-035590,Oklahoma City,Mobile,735.2,Dry Van,35164.0,2025-08-13,1.04028,1.98489,302.81,0.4118743199129488
TR-012059,Cincinnati,Los Angeles,2151.7,Reefer,38264.0,2025-03-18,1.06251,2.12013,885.88,0.41171166984245017
TR-033586,Fresno,Los Angeles,416.2,Dry Van,27451.0,2025-07-31,1.13066,1.87245,171.28,0.4115329168668909
TR-044215,Nashville,Tucson,1770.0,Dry Van,27030.0,2025-10-07,0.96364,2.20342,725.75,0.41002824858757064
TR-037427,Las Vegas,Baton Rouge,1552.6,Dry Van,33274.0,2025-08-25,0.91878,1.89405,633.84,0.4082442354759758
TR-027639,Bakersfield,Lexington,2096.5,Dry Van,34288.0,2025-06-23,1.19514,1.99152,854.19,0.40743620319580254
TR-017603,Fort Wayne,Philadelphia,807.7,Flatbed,11761.0,2025-04-21,1.18144,2.00233,328.89,0.40719326482604923
TR-004795,Buffalo,Corpus Christi,1522.6,Flatbed,25406.0,2025-01-31,1.02485,1.94352,617.89,0.4058124261132274
TR-045425,Mobile,Boston,1402.1,Flatbed,41610.0,2025-10-15,1.00826,1.95345,568.26,0.4052920619071393
TR-046179,Philadelphia,Houston,1589.7,Dry Van,32848.0,2025-10-20,0.90507,2.21539,643.58,0.40484368119771025
TR-043705,New York,Austin,1943.2,Reefer,37091.0,2025-10-04,0.92669,1.95753,785.33,0.40414265129682997
TR-022522,Salt Lake City,Green Bay,1732.9,Dry Van,22920.0,2025-05-22,1.35756,2.32433,698.43,0.40304114490160997
TR-023605,San Francisco,Grand Rapids,2308.9,Reefer,23874.0,2025-05-29,1.41726,2.04136,930.2,0.40287582831651436
TR-044693,New York,Milwaukee,914.1,Dry Van,17572.0,2025-10-10,1.07095,2.12622,362.69,0.3967727819713379
TR-015156,El Paso,Detroit,1866.5,Dry Van,34885.0,2025-04-06,1.03645,2.29963,731.82,0.39208143584248595
TR-005683,Savannah,Reno,2323.1,Flatbed,44252.0,2025-02-05,1.05019,1.96689,908.76,0.39118419353450135
TR-018560,Dayton,Baton Rouge,880.2,Dry Van,30266.0,2025-04-27,1.18703,2.1086,342.22,0.3887980004544422
TR-023560,Reno,Jacksonville,2282.9,Dry Van,20130.0,2025-05-29,1.39203,2.38088,885.49,0.3878794515747514
TR-035103,San Francisco,Baton Rouge,2052.0,Dry Van,47500.0,2025-08-09,0.96072,1.96295,795.36,0.38760233918128656
TR-005051,Raleigh,Reno,2642.3,Reefer,35325.0,2025-02-01,,1.90434,1020.7,0.38629224539227186
TR-024040,Baton Rouge,Fort Wayne,1021.1,Dry Van,31503.0,2025-06-01,1.19582,2.10851,393.6,0.38546665360885324
TR-031963,Columbia,Reno,2254.9,Flatbed,28843.0,2025-07-20,1.0984,2.2141,858.34,0.38065546143953166
TR-029459,Los Angeles,Syracuse,2922.2,Dry Van,22295.0,2025-07-05,1.19915,2.45808,1106.28,0.3785777838614742
TR-001556,El Paso,New York,2415.0,Dry Van,39284.0,2025-01-10,0.97093,1.83237,911.44,0.377407867494824
TR-022465,Kansas City,Los Angeles,1909.1,Dry Van,32899.0,2025-05-22,1.41012,2.09782,709.46,0.37162013514221365
TR-022459,Salt Lake City,Mobile,1632.3,Dry Van,-32048.0,2025-05-22,1.43189,2.10748,599.77,0.36743858359370213
TR-040601,Fort Wayne,Phoenix,2210.6,Dry Van,24954.0,2025-09-14,0.78281,1.72726,808.74,0.36584637654935315
TR-002512,Buffalo,San Antonio,1644.3,Flatbed,22022.0,2025-01-16,0.99936,1.87307,596.04,0.3624885969713556
TR-000509,Las Vegas,Grand Rapids,1976.4,Flatbed,28233.0,2025-01-04,0.86314,1.82202,699.41,0.35388079336166767
TR-046174,Philadelphia,El Paso,2490.9,Dry Van,22411.0,2025-10-20,0.87879,2.40555,880.13,0.35333815086916376
TR-023044,Phoenix,Philadelphia,2983.4,Dry Van,37692.0,2025-05-26,1.16832,2.31695,1047.91,0.3512468995106255
TR-025799,Albany,Reno,2894.3,Dry Van,32383.0,2025-06-12,1.33841,1.87999,969.83,0.33508274885119027
TR-014103,Buffalo,Bakersfield,2536.4,Dry Van,27044.0,2025-03-30,1.03395,1.77264,846.42,0.33370919413341743
